oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
841106100008634,187545324,2459629.9564562752,59629.453240700001,12.9257116,0.030092191,0,zg,148.88805880000001,69.065283199999996,7.34200001,-0.00600000005,20220219453183,841,0x6,0x1,19.7900009,26.3266125,0.0455427654,-0.0638191774,0.000117937831,30,1.41700006,2
841106100008634,187620648,2459630.7096731169,59630.206481499998,13.0906343,0.0286338516,32768,zg,148.8883036,69.065321600000004,6.06500006,1.023,20220220206481,841,0x6,0x1,19.6100006,24.6521015,0.0635200217,-0.0419168808,0.000366030377,30,1.34300005,2
841106100008634,187645754,2459630.9607298048,59630.4575463,13.1868877,0.0277908705,0,zg,148.88825869999999,69.065357500000005,7.19999981,0.615999997,20220220457488,841,0x6,0x1,20.6900005,26.3356609,0.033997681,-0.0664188862,3.77046745e-05,30,1.43700004,2
841106100008634,188219421,2459636.6971958783,59636.194213000002,13.1429224,0.0281751212,1,zg,148.8882572,69.065314599999994,6.65100002,0.658999979,20220226194201,841,0x6,0x1,21.4300003,26.3122139,0.0414721146,-0.106829636,4.48230858e-05,30,1.33500004,2
841106100008634,188224045,2459636.7434325488,59636.240451400001,13.1703825,0.0279349722,32769,zg,148.88823590000001,69.065375900000006,6.35400009,0.612999976,20220226240428,841,0x6,0x1,21.6100006,26.3457851,0.0485227518,-0.13926737,5.82552311e-05,30,1.26600003,1
841106100008634,188251259,2459637.0155634559,59636.512592599996,12.8106194,0.0311192274,1,zg,148.88821239999999,69.065308700000003,7.36299992,-0.0379999988,20220226512581,841,0x6,0x1,20.2399998,26.2202358,0.0442418046,-0.0456574969,8.25202296e-05,30,1.73000002,2
841106100008634,188321680,2459637.7197496779,59637.216805600001,13.0312405,0.0291571077,1,zg,148.8882773,69.065348200000003,7.89599991,0.241999999,20220227216794,841,0x6,0x1,20.9200001,26.3180904,0.0444871671,-0.100242838,5.52011916e-05,30,1.29200006,2
841106100008634,188418506,2459638.687975917,59638.185069400002,12.9314451,0.0300412159,32768,zg,148.8884947,69.065246299999998,7.64699984,0.0850000009,20220228184919,841,0x6,0x1,19.4599991,25.3811245,0.0460477062,-0.0726522878,0.00017865267,30,1.34200001,2
841106100008634,188440729,2459638.9101894782,59638.407291700001,12.9281015,0.0300709382,1,zg,148.88837649999999,69.065345500000006,7.63700008,0.0860000029,20220228407280,841,0x6,0x1,20.6599998,26.2999001,0.045124054,-0.0963742882,6.22018197e-05,30,1.36300004,2
841106100008634,188441118,2459638.9140782333,59638.4111806,13.0978622,0.0285703242,1,zg,148.8884391,69.065237499999995,7.82200003,0.328000009,20220228411181,841,0x6,0x1,21.0300007,26.318161,0.0451940298,-0.109903656,5.3298656e-05,30,1.37199998,1
841106100008634,188528939,2459639.7922608247,59639.289398100002,13.0347338,0.0291262642,1,zg,148.88834180000001,69.065347599999996,7.2329998,0.165999994,20220301289387,841,0x6,0x1,20.8600006,26.3469753,0.0507712886,-0.120292887,7.24207566e-05,30,1.23699999,2
841106100008634,188531625,2459639.8191116471,59639.316250000003,12.9498453,0.0298777595,1,zg,148.8883051,69.065340399999997,7.34600019,0.0189999994,20220301316134,841,0x6,0x1,20.7199993,26.3257084,0.0489678159,-0.0943019092,7.32061017e-05,30,1.24399996,2
841106100008634,188631153,2459640.8143606945,59640.311539399998,13.0948515,0.0285967775,1,zg,148.8884937,69.065270699999999,7.27600002,0.656000018,20220302311528,841,0x6,0x1,21.2099991,26.3512478,0.0472374149,-0.121592887,5.89950396e-05,30,1.24300003,2
841106100008634,188644777,2459640.9505934683,59640.4477778,13.0616608,0.0288888179,1,zg,148.88835979999999,69.065341000000004,7.98699999,0.839999974,20220302447766,841,0x6,0x1,21.2399998,26.3191681,0.0431823954,-0.104738802,4.99963207e-05,30,1.49399996,2
841106100008634,191742627,2459671.9275040063,59671.426273099998,13.1589394,0.0280349795,32769,zg,148.88839859999999,69.065373600000001,6.5630002,0.591000021,20220402426262,841,0x6,0x1,21.5200005,26.3012199,0.0488008857,-0.127942279,5.88736584e-05,30,1.78199995,1
841106100008634,192041162,2459674.9126746398,59674.411620400002,13.1003132,0.0285487939,1,zg,148.88821200000001,69.065262000000004,6.78200006,0.229000002,20220405411609,841,0x6,0x1,20.8199997,26.1965504,0.0417949371,-0.0802155957,4.9944294e-05,30,1.74600005,1
