oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
372206200011643,72148895,2458475.9874111856,58475.488958299997,17.2887459,0.0220005568,0,zr,196.25058559999999,-10.4981195,0.423000008,0.0160000008,20181223488958,372,0x6,0x2,19.9099998,26.1770897,0.0326147228,0.104158379,1.81297928e-05,30,2.09100008,1
372206200011643,72251806,2458477.0166192176,58476.518067099998,17.2408638,0.0214379635,0,zr,196.2505764,-10.4981376,0.606000006,-0.00999999978,20181224518056,372,0x6,0x2,20.2099991,26.1990547,0.0284612477,0.105545394,1.37201296e-05,30,1.72099996,1
372206200011643,72657741,2458481.0763674038,58480.577419000001,17.254282,0.0215927381,0,zr,196.25058820000001,-10.4981545,0.748000026,-0.00100000005,20181228577153,372,0x6,0x2,19.0799999,26.2042542,0.0423259772,0.117323719,4.26978222e-05,30,1.41299999,1
372206200011643,73354275,2458488.0423967321,58487.542754599999,17.248188,0.0215221737,0,zr,196.25059669999999,-10.4981475,0.555999994,-0.00499999989,20190104542164,372,0x6,0x2,21.1399994,26.2300739,0.0219661836,0.105605669,8.4516887e-06,30,1.44400001,1
372206200011643,75154283,2458506.0442815293,58505.542835599997,17.1908951,0.0208807942,0,zr,196.2505946,-10.498132399999999,0.931999981,-0.00300000003,20190122542801,372,0x6,0x2,19.4599991,26.2245255,0.0405206345,0.10945788,3.07540467e-05,30,1.37699997,1
372206200011643,77045049,2458524.9536991091,58524.450497700003,17.2416191,0.0214466248,0,zr,196.2505888,-10.498124900000001,0.620000005,-0.057,20190210450266,372,0x6,0x2,21.1700001,26.1955452,0.022703452,0.112596512,9.01852491e-06,30,1.39900005,1
372206200011643,80435594,2458558.8613706161,58558.355949099998,17.2401619,0.0214299224,0,zr,196.25058870000001,-10.498124799999999,0.718999982,0,20190316355914,372,0x6,0x2,20.7900009,26.187088,0.0258417241,0.112476066,1.14750419e-05,30,1.40199995,1
372206200011643,80735500,2458561.8605392054,58561.355000000003,17.2483482,0.0215240121,0,zr,196.2505816,-10.4981084,0.884000003,-0.0140000004,20190319354271,372,0x6,0x2,19.9400005,26.1756248,0.0342983417,0.11094407,2.02386254e-05,30,1.38999999,1
372206200011643,81431094,2458568.8167054239,58568.3109491,17.2170906,0.021169154,32768,zr,196.25058659999999,-10.498104100000001,0.89200002,-0.0729999989,20190326310949,372,0x6,0x2,20.1200008,25.2711105,0.0529804528,0.1222817,4.802068e-05,30,1.44799995,1
372206200011643,82727121,2458581.7771606385,58581.271215300003,17.2326965,0.0213448405,0,zr,196.25057709999999,-10.4981159,1.36099994,0.111000001,20190408271215,372,0x6,0x2,20.9699993,26.1206875,0.0269621816,0.121565357,1.24685803e-05,30,1.46200001,1
372206200011643,83029423,2458584.8001843668,58584.294236100002,17.2238503,0.0212448854,0,zr,196.25060010000001,-10.4981054,0.31400001,0,20190411294236,372,0x6,0x2,20.7399998,26.1255589,0.0248455554,0.116034508,1.07899232e-05,30,1.38699996,1
372206200011643,83436246,2458588.8683929751,58588.362465300001,16.8887081,0.0180927273,32768,zr,196.25064459999999,-10.498132,0.428000003,-0.165000007,20190415362454,372,0x6,0x2,17.3400002,23.6050472,0.0967194363,0.0914629474,0.00180217414,30,1.48199999,1
372206200011643,83931392,2458593.8197887614,58593.313923599999,17.2363052,0.0213858876,0,zr,196.2505802,-10.498137099999999,0.60799998,-0.0340000018,20190420313912,372,0x6,0x2,19.8600006,26.1854591,0.0347251259,0.110675573,2.12823343e-05,30,1.38900006,1
